arm,step_batch,eval_batch,is_self,pre_loss,post_loss,delta_loss,relative_delta
memorization_02_t_one_oversample,7,33,0,0.5821378231,0.5823305249,-0.0001927018166,-0.0003310243879
memorization_02_t_one_oversample,8,0,0,0.7277191877,0.7277165651,2.62260437e-06,3.603868655e-06
memorization_02_t_one_oversample,8,1,0,0.3931538165,0.3931641579,-1.034140587e-05,-2.630371482e-05
memorization_02_t_one_oversample,8,2,0,0.317792803,0.3177699447,2.285838127e-05,7.192856809e-05
memorization_02_t_one_oversample,8,3,0,0.5058817863,0.5059589744,-7.718801498e-05,-0.0001525811307
memorization_02_t_one_oversample,8,4,0,0.5716806054,0.5716240406,5.656480789e-05,9.894477328e-05
memorization_02_t_one_oversample,8,5,0,0.5115814805,0.5116645694,-8.308887482e-05,-0.0001624157206
memorization_02_t_one_oversample,8,6,0,0.1603555232,0.1603155285,3.999471664e-05,0.0002494127788
memorization_02_t_one_oversample,8,7,0,0.3912025988,0.3912307322,-2.813339233e-05,-7.191514683e-05
memorization_02_t_one_oversample,8,8,1,0.5328586102,0.5306613445,0.002197265625,0.004123543437
memorization_02_t_one_oversample,8,9,0,0.4113689661,0.4106128812,0.000756084919,0.001837972675
memorization_02_t_one_oversample,8,10,0,0.5338000655,0.5335587263,0.0002413392067,0.0004521153561
memorization_02_t_one_oversample,8,11,0,0.4267908037,0.4266758263,0.0001149773598,0.0002693998061
memorization_02_t_one_oversample,8,12,0,0.2510662377,0.2512173057,-0.0001510679722,-0.0006017056438
memorization_02_t_one_oversample,8,13,0,0.4991305172,0.4996246397,-0.0004941225052,-0.000989966528
memorization_02_t_one_oversample,8,14,0,0.9079454541,0.9080539346,-0.0001084804535,-0.0001194790425
memorization_02_t_one_oversample,8,15,0,0.531644702,0.5314418077,0.0002028942108,0.0003816349718
memorization_02_t_one_oversample,8,16,0,0.5451871753,0.5436807275,0.001506447792,0.002763175402
memorization_02_t_one_oversample,8,17,0,0.3526231349,0.3526324034,-9.268522263e-06,-2.628449851e-05
memorization_02_t_one_oversample,8,18,0,0.4435464442,0.4434606433,8.580088615e-05,0.0001934428452
memorization_02_t_one_oversample,8,19,0,0.2949351966,0.2949043512,3.084540367e-05,0.0001045836646
memorization_02_t_one_oversample,8,20,0,0.04768945277,0.04759000242,9.945034981e-05,0.002085374103
memorization_02_t_one_oversample,8,21,0,0.5559363365,0.5559175014,1.883506775e-05,3.387990047e-05
memorization_02_t_one_oversample,8,22,0,1.225304842,1.226211667,-0.0009068250656,-0.00074008119
memorization_02_t_one_oversample,8,23,0,0.3738675714,0.3726480603,0.001219511032,0.003261879675
memorization_02_t_one_oversample,8,24,0,0.3895021975,0.3894896209,1.257658005e-05,3.228885518e-05
memorization_02_t_one_oversample,8,25,0,0.5440544486,0.5438642502,0.0001901984215,0.0003495944606
memorization_02_t_one_oversample,8,26,0,0.8356609344,0.8354306221,0.0002303123474,0.0002756050186
memorization_02_t_one_oversample,8,27,0,0.4437530935,0.4437341094,1.898407936e-05,4.278072568e-05
memorization_02_t_one_oversample,8,28,0,0.8565793633,0.856339097,0.0002402663231,0.0002804951104
memorization_02_t_one_oversample,8,29,0,0.1286778897,0.1287687868,-9.089708328e-05,-0.0007063923996
memorization_02_t_one_oversample,8,30,0,0.4978980124,0.4979865849,-8.857250214e-05,-0.0001778928615
memorization_02_t_one_oversample,8,31,0,0.353372097,0.352935642,0.0004364550114,0.00123511453
memorization_02_t_one_oversample,8,32,0,0.5952577591,0.5951009989,0.0001567602158,0.0002633484627
memorization_02_t_one_oversample,8,33,0,0.5821378231,0.5823789239,-0.0002411007881,-0.0004141644445
memorization_02_t_one_oversample,9,0,0,0.7277191877,0.7277130485,6.139278412e-06,8.436328896e-06
memorization_02_t_one_oversample,9,1,0,0.3931538165,0.393168509,-1.469254494e-05,-3.737098388e-05
memorization_02_t_one_oversample,9,2,0,0.317792803,0.317730844,6.195902824e-05,0.0001949667445
memorization_02_t_one_oversample,9,3,0,0.5058817863,0.5059350729,-5.328655243e-05,-0.0001053340007
memorization_02_t_one_oversample,9,4,0,0.5716806054,0.5716238618,5.674362183e-05,9.925755971e-05
memorization_02_t_one_oversample,9,5,0,0.5115814805,0.511623621,-4.214048386e-05,-8.237296591e-05
memorization_02_t_one_oversample,9,6,0,0.1603555232,0.1603051126,5.041062832e-05,0.0003143678952
memorization_02_t_one_oversample,9,7,0,0.3912025988,0.3912197948,-1.719594002e-05,-4.395660987e-05
memorization_02_t_one_oversample,9,8,0,0.5328586102,0.5313546658,0.001503944397,0.002822407987
memorization_02_t_one_oversample,9,9,1,0.4113689661,0.4099911153,0.001377850771,0.003349428091
memorization_02_t_one_oversample,9,10,0,0.5338000655,0.533677876,0.0001221895218,0.0002289050333
memorization_02_t_one_oversample,9,11,0,0.4267908037,0.4266706705,0.0001201331615,0.0002814802018
memorization_02_t_one_oversample,9,12,0,0.2510662377,0.251183629,-0.0001173913479,-0.0004675712233
memorization_02_t_one_oversample,9,13,0,0.4991305172,0.4995996058,-0.0004690885544,-0.0009398114084
memorization_02_t_one_oversample,9,14,0,0.9079454541,0.9079847932,-3.933906555e-05,-4.332756486e-05
memorization_02_t_one_oversample,9,15,0,0.531644702,0.5314751863,0.0001695156097,0.0003188513101
memorization_02_t_one_oversample,9,16,0,0.5451871753,0.5438774228,0.001309752464,0.002402390452
memorization_02_t_one_oversample,9,17,0,0.3526231349,0.3526347578,-1.162290573e-05,-3.296126823e-05
memorization_02_t_one_oversample,9,18,0,0.4435464442,0.4434854686,6.097555161e-05,0.0001374727549
memorization_02_t_one_oversample,9,19,0,0.2949351966,0.2949459255,-1.072883606e-05,-3.63769268e-05
memorization_02_t_one_oversample,9,20,0,0.04768945277,0.04758891091,0.0001005418599,0.002108261975
memorization_02_t_one_oversample,9,21,0,0.5559363365,0.5558871031,4.923343658e-05,8.855948667e-05
memorization_02_t_one_oversample,9,22,0,1.225304842,1.226134181,-0.0008293390274,-0.0006768430181
memorization_02_t_one_oversample,9,23,0,0.3738675714,0.3724054098,0.001462161541,0.00391090764
memorization_02_t_one_oversample,9,24,0,0.3895021975,0.3894916773,1.05202198e-05,2.700939782e-05
memorization_02_t_one_oversample,9,25,0,0.5440544486,0.5438711643,0.0001832842827,0.0003368859186
memorization_02_t_one_oversample,9,26,0,0.8356609344,0.8354259133,0.0002350211143,0.0002812398003
memorization_02_t_one_oversample,9,27,0,0.4437530935,0.4437216222,3.147125244e-05,7.092063786e-05
memorization_02_t_one_oversample,9,28,0,0.8565793633,0.8563123941,0.0002669692039,0.0003116689654
memorization_02_t_one_oversample,9,29,0,0.1286778897,0.1287661046,-8.821487427e-05,-0.0006855480337
memorization_02_t_one_oversample,9,30,0,0.4978980124,0.4979707599,-7.274746895e-05,-0.0001461091773
memorization_02_t_one_oversample,9,31,0,0.353372097,0.3529301286,0.000441968441,0.001250716864
memorization_02_t_one_oversample,9,32,0,0.5952577591,0.5951076746,0.0001500844955,0.0002521336232
memorization_02_t_one_oversample,9,33,0,0.5821378231,0.5823532939,-0.0002154707909,-0.0003701370746
memorization_02_t_one_oversample,10,0,0,0.7277191877,0.727715373,3.814697266e-06,5.24199077e-06
memorization_02_t_one_oversample,10,1,0,0.3931538165,0.3930794895,7.432699203e-05,0.0001890532126
memorization_02_t_one_oversample,10,2,0,0.317792803,0.3176163435,0.0001764595509,0.0005552660386
memorization_02_t_one_oversample,10,3,0,0.5058817863,0.5059466958,-6.490945816e-05,-0.0001283095377
memorization_02_t_one_oversample,10,4,0,0.5716806054,0.5716047287,7.58767128e-05,0.0001327257075
memorization_02_t_one_oversample,10,5,0,0.5115814805,0.5115842223,-2.74181366e-06,-5.35948576e-06
memorization_02_t_one_oversample,10,6,0,0.1603555232,0.1602818519,7.367134094e-05,0.0004594250292
memorization_02_t_one_oversample,10,7,0,0.3912025988,0.3912327886,-3.018975258e-05,-7.71716565e-05
memorization_02_t_one_oversample,10,8,0,0.5328586102,0.5314818025,0.00137680769,0.002583814287
memorization_02_t_one_oversample,10,9,0,0.4113689661,0.4108600318,0.0005089342594,0.001237172226
memorization_02_t_one_oversample,10,10,1,0.5338000655,0.5320346951,0.001765370369,0.003307175257
memorization_02_t_one_oversample,10,11,0,0.4267908037,0.4267097712,8.103251457e-05,0.0001898647156
memorization_02_t_one_oversample,10,12,0,0.2510662377,0.2511045337,-3.829598427e-05,-0.0001525333897
memorization_02_t_one_oversample,10,13,0,0.4991305172,0.4995729327,-0.0004424154758,-0.0008863723226
memorization_02_t_one_oversample,10,14,0,0.9079454541,0.9080750346,-0.0001295804977,-0.0001427183727
memorization_02_t_one_oversample,10,15,0,0.531644702,0.5315063,0.0001384019852,0.0002603279684
memorization_02_t_one_oversample,10,16,0,0.5451871753,0.5440721512,0.00111502409,0.002045213351
memorization_02_t_one_oversample,10,17,0,0.3526231349,0.3525732458,4.988908768e-05,0.0001414799052
memorization_02_t_one_oversample,10,18,0,0.4435464442,0.4434390366,0.0001074075699,0.0002421563092
memorization_02_t_one_oversample,10,19,0,0.2949351966,0.2949090302,2.616643906e-05,8.871928259e-05
memorization_02_t_one_oversample,10,20,0,0.04768945277,0.04765165225,3.780052066e-05,0.0007926390106
memorization_02_t_one_oversample,10,21,0,0.5559363365,0.5559712052,-3.486871719e-05,-6.272070182e-05
memorization_02_t_one_oversample,10,22,0,1.225304842,1.22595644,-0.0006515979767,-0.0005317843808
memorization_02_t_one_oversample,10,23,0,0.3738675714,0.3730048537,0.0008627176285,0.002307548701
memorization_02_t_one_oversample,10,24,0,0.3895021975,0.3895318806,-2.96831131e-05,-7.620781934e-05
memorization_02_t_one_oversample,10,25,0,0.5440544486,0.5439265966,0.000127851963,0.00023499847
memorization_02_t_one_oversample,10,26,0,0.8356609344,0.8355318904,0.0001290440559,0.000154421549
memorization_02_t_one_oversample,10,27,0,0.4437530935,0.4437023103,5.078315735e-05,0.0001144401202
memorization_02_t_one_oversample,10,28,0,0.8565793633,0.8562477231,0.0003316402435,0.0003871681454
memorization_02_t_one_oversample,10,29,0,0.1286778897,0.128883481,-0.000205591321,-0.001597720645
memorization_02_t_one_oversample,10,30,0,0.4978980124,0.4980735481,-0.0001755356789,-0.0003525534838
memorization_02_t_one_oversample,10,31,0,0.353372097,0.3532910645,8.103251457e-05,0.0002293121479
memorization_02_t_one_oversample,10,32,0,0.5952577591,0.5952435136,1.42455101e-05,2.393166638e-05
memorization_02_t_one_oversample,10,33,0,0.5821378231,0.5821999311,-6.210803986e-05,-0.00010668958
memorization_02_t_one_oversample,11,0,0,0.7277191877,0.7277320623,-1.287460327e-05,-1.769171885e-05
memorization_02_t_one_oversample,11,1,0,0.3931538165,0.3931583464,-4.529953003e-06,-1.152208834e-05
memorization_02_t_one_oversample,11,2,0,0.317792803,0.3178475201,-5.47170639e-05,-0.0001721784237
memorization_02_t_one_oversample,11,3,0,0.5058817863,0.5059341788,-5.239248276e-05,-0.0001035666517
memorization_02_t_one_oversample,11,4,0,0.5716806054,0.571600914,7.969141006e-05,0.0001393984846
memorization_02_t_one_oversample,11,5,0,0.5115814805,0.5116529465,-7.146596909e-05,-0.0001396961614
memorization_02_t_one_oversample,11,6,0,0.1603555232,0.1602380723,0.0001174509525,0.0007324409547
memorization_02_t_one_oversample,11,7,0,0.3912025988,0.3912485242,-4.59253788e-05,-0.0001173953827
memorization_02_t_one_oversample,11,8,0,0.5328586102,0.5317870975,0.001071512699,0.002010876204
memorization_02_t_one_oversample,11,9,0,0.4113689661,0.4108724296,0.0004965364933,0.0012070344
memorization_02_t_one_oversample,11,10,0,0.5338000655,0.5337618589,3.82065773e-05,7.157469579e-05
memorization_02_t_one_oversample,11,11,1,0.4267908037,0.4263070524,0.000483751297,0.001133462326
memorization_02_t_one_oversample,11,12,0,0.2510662377,0.2511186898,-5.24520874e-05,-0.0002089173275
memorization_02_t_one_oversample,11,13,0,0.4991305172,0.4995056391,-0.0003751218319,-0.0007515505843
memorization_02_t_one_oversample,11,14,0,0.9079454541,0.9080044031,-5.894899368e-05,-6.492569946e-05
memorization_02_t_one_oversample,11,15,0,0.531644702,0.531440258,0.0002044439316,0.0003845499275
memorization_02_t_one_oversample,11,16,0,0.5451871753,0.5441467166,0.001040458679,0.001908443057
memorization_02_t_one_oversample,11,17,0,0.3526231349,0.3526388705,-1.573562622e-05,-4.462448622e-05
memorization_02_t_one_oversample,11,18,0,0.4435464442,0.4434761703,7.027387619e-05,0.0001584363422
memorization_02_t_one_oversample,11,19,0,0.2949351966,0.2949272692,7.927417755e-06,2.687850703e-05
memorization_02_t_one_oversample,11,20,0,0.04768945277,0.04758113623,0.0001083165407,0.002271289236
memorization_02_t_one_oversample,11,21,0,0.5559363365,0.555904448,3.188848495e-05,5.735995807e-05
memorization_02_t_one_oversample,11,22,0,1.225304842,1.225833297,-0.0005284547806,-0.0004312843322
memorization_02_t_one_oversample,11,23,0,0.3738675714,0.3730144799,0.0008530914783,0.002281801214
memorization_02_t_one_oversample,11,24,0,0.3895021975,0.3895051181,-2.920627594e-06,-7.498359734e-06
memorization_02_t_one_oversample,11,25,0,0.5440544486,0.5439293385,0.0001251101494,0.0002299588758
memorization_02_t_one_oversample,11,26,0,0.8356609344,0.8354732394,0.0001876950264,0.000224606678
memorization_02_t_one_oversample,11,27,0,0.4437530935,0.4437008202,5.227327347e-05,0.0001177981049
memorization_02_t_one_oversample,11,28,0,0.8565793633,0.856431067,0.0001482963562,0.0001731262304
memorization_02_t_one_oversample,11,29,0,0.1286778897,0.1287931949,-0.0001153051853,-0.0008960761292
memorization_02_t_one_oversample,11,30,0,0.4978980124,0.4979574978,-5.948543549e-05,-0.0001194731331
memorization_02_t_one_oversample,11,31,0,0.353372097,0.3530156016,0.0003564953804,0.001008838512
memorization_02_t_one_oversample,11,32,0,0.5952577591,0.5951209664,0.0001367926598,0.0002298040768
memorization_02_t_one_oversample,11,33,0,0.5821378231,0.5823830962,-0.0002452731133,-0.0004213316907
memorization_02_t_one_oversample,12,0,0,0.7277191877,0.7277843356,-6.514787674e-05,-8.952337363e-05
memorization_02_t_one_oversample,12,1,0,0.3931538165,0.3932541013,-0.0001002848148,-0.0002550778109
memorization_02_t_one_oversample,12,2,0,0.317792803,0.3177654147,2.738833427e-05,8.618299097e-05
memorization_02_t_one_oversample,12,3,0,0.5058817863,0.5059375167,-5.573034286e-05,-0.0001101647546
memorization_02_t_one_oversample,12,4,0,0.5716806054,0.5715709329,0.0001096725464,0.0001918423423
memorization_02_t_one_oversample,12,5,0,0.5115814805,0.5116503835,-6.890296936e-05,-0.0001346862074
memorization_02_t_one_oversample,12,6,0,0.1603555232,0.16029571,5.981326103e-05,0.0003730040589
memorization_02_t_one_oversample,12,7,0,0.3912025988,0.3912326992,-3.010034561e-05,-7.69431126e-05
memorization_02_t_one_oversample,12,8,0,0.5328586102,0.5320016146,0.0008569955826,0.001608298273
memorization_02_t_one_oversample,12,9,0,0.4113689661,0.4110057056,0.0003632605076,0.0008830527763
memorization_02_t_one_oversample,12,10,0,0.5338000655,0.5337180495,8.201599121e-05,0.0001536455248
memorization_02_t_one_oversample,12,11,0,0.4267908037,0.4266993999,9.140372276e-05,0.0002141651647
memorization_02_t_one_oversample,12,12,1,0.2510662377,0.2477499545,0.003316283226,0.01320879803
memorization_02_t_one_oversample,12,13,0,0.4991305172,0.4995577633,-0.0004272460938,-0.0008559807084
memorization_02_t_one_oversample,12,14,0,0.9079454541,0.907958746,-1.329183578e-05,-1.46394651e-05
memorization_02_t_one_oversample,12,15,0,0.531644702,0.5314842463,0.0001604557037,0.0003018100305
memorization_02_t_one_oversample,12,16,0,0.5451871753,0.5445362926,0.0006508827209,0.001193870198
memorization_02_t_one_oversample,12,17,0,0.3526231349,0.3526173234,5.811452866e-06,1.648063411e-05
memorization_02_t_one_oversample,12,18,0,0.4435464442,0.4434520006,9.444355965e-05,0.0002129282308
memorization_02_t_one_oversample,12,19,0,0.2949351966,0.2949683368,-3.31401825e-05,-0.000112364285
memorization_02_t_one_oversample,12,20,0,0.04768945277,0.04762240499,6.704777479e-05,0.0014059246
memorization_02_t_one_oversample,12,21,0,0.5559363365,0.5557799935,0.0001563429832,0.0002812246169
memorization_02_t_one_oversample,12,22,0,1.225304842,1.225767493,-0.0004626512527,-0.0003775805309
memorization_02_t_one_oversample,12,23,0,0.3738675714,0.3731813133,0.0006862580776,0.001835564596
memorization_02_t_one_oversample,12,24,0,0.3895021975,0.3894529641,4.923343658e-05,0.0001264009212
memorization_02_t_one_oversample,12,25,0,0.5440544486,0.5439064503,0.000147998333,0.000272028532
memorization_02_t_one_oversample,12,26,0,0.8356609344,0.835296452,0.0003644824028,0.0004361606338
memorization_02_t_one_oversample,12,27,0,0.4437530935,0.4433627725,0.0003903210163,0.0008795905247
memorization_02_t_one_oversample,12,28,0,0.8565793633,0.8565137386,6.56247139e-05,7.661253201e-05
memorization_02_t_one_oversample,12,29,0,0.1286778897,0.1287669986,-8.910894394e-05,-0.0006924961557
memorization_02_t_one_oversample,12,30,0,0.4978980124,0.4979892075,-9.119510651e-05,-0.000183160214
memorization_02_t_one_oversample,12,31,0,0.353372097,0.3529659808,0.0004061162472,0.001149259522
memorization_02_t_one_oversample,12,32,0,0.5952577591,0.5951866508,7.110834122e-05,0.0001194580669
memorization_02_t_one_oversample,12,33,0,0.5821378231,0.5821642876,-2.646446228e-05,-4.546081912e-05
memorization_02_t_one_oversample,13,0,0,0.7277191877,0.7277218103,-2.62260437e-06,-3.603868655e-06
memorization_02_t_one_oversample,13,1,0,0.3931538165,0.3931987584,-4.494190216e-05,-0.0001143112448
memorization_02_t_one_oversample,13,2,0,0.317792803,0.3179069161,-0.0001141130924,-0.0003590801658
memorization_02_t_one_oversample,13,3,0,0.5058817863,0.5059243441,-4.255771637e-05,-8.412581263e-05
memorization_02_t_one_oversample,13,4,0,0.5716806054,0.5717217326,-4.11272049e-05,-7.194087836e-05
memorization_02_t_one_oversample,13,5,0,0.5115814805,0.5116718411,-9.036064148e-05,-0.0001766300089
memorization_02_t_one_oversample,13,6,0,0.1603555232,0.1602848321,7.06911087e-05,0.0004408398743
memorization_02_t_one_oversample,13,7,0,0.3912025988,0.3912464082,-4.380941391e-05,-0.0001119865104
memorization_02_t_one_oversample,13,8,0,0.5328586102,0.5322079062,0.000650703907,0.001221156785
memorization_02_t_one_oversample,13,9,0,0.4113689661,0.4110897481,0.0002792179585,0.0006787530938
memorization_02_t_one_oversample,13,10,0,0.5338000655,0.5338259935,-2.592802048e-05,-4.857253146e-05
memorization_02_t_one_oversample,13,11,0,0.4267908037,0.426726371,6.4432621e-05,0.0001509700313
memorization_02_t_one_oversample,13,12,0,0.2510662377,0.2511033416,-3.710389137e-05,-0.0001477852686
memorization_02_t_one_oversample,13,13,1,0.4991305172,0.4981186092,0.001011908054,0.002027341586
memorization_02_t_one_oversample,13,14,0,0.9079454541,0.9079986811,-5.322694778e-05,-5.862350821e-05
memorization_02_t_one_oversample,13,15,0,0.531644702,0.5314882994,0.0001564025879,0.0002941863002
memorization_02_t_one_oversample,13,16,0,0.5451871753,0.5443131924,0.0008739829063,0.001603087794
memorization_02_t_one_oversample,13,17,0,0.3526231349,0.3526235521,-4.172325134e-07,-1.183225013e-06
memorization_02_t_one_oversample,13,18,0,0.4435464442,0.4435236454,2.279877663e-05,5.140110337e-05
memorization_02_t_one_oversample,13,19,0,0.2949351966,0.2949468493,-1.165270805e-05,-3.950938439e-05
memorization_02_t_one_oversample,13,20,0,0.04768945277,0.04758682474,0.0001026280224,0.002152006712
memorization_02_t_one_oversample,13,21,0,0.5559363365,0.5559691191,-3.278255463e-05,-5.89681812e-05
memorization_02_t_one_oversample,13,22,0,1.225304842,1.225474715,-0.0001698732376,-0.0001386375307
memorization_02_t_one_oversample,13,23,0,0.3738675714,0.3733079731,0.0005595982075,0.001496781883
memorization_02_t_one_oversample,13,24,0,0.3895021975,0.3894990087,3.188848495e-06,8.186984607e-06
memorization_02_t_one_oversample,13,25,0,0.5440544486,0.5438623428,0.0001921057701,0.0003531002652
memorization_02_t_one_oversample,13,26,0,0.8356609344,0.835470736,0.0001901984215,0.0002276023847
memorization_02_t_one_oversample,13,27,0,0.4437530935,0.4436711967,8.189678192e-05,0.0001845548417
memorization_02_t_one_oversample,13,28,0,0.8565793633,0.8566468358,-6.747245789e-05,-7.876965144e-05
memorization_02_t_one_oversample,13,29,0,0.1286778897,0.1287391186,-6.122887135e-05,-0.0004758305524
memorization_02_t_one_oversample,13,30,0,0.4978980124,0.4979676008,-6.958842278e-05,-0.0001397644117
memorization_02_t_one_oversample,13,31,0,0.353372097,0.3532280028,0.0001440942287,0.0004077691192
memorization_02_t_one_oversample,13,32,0,0.5952577591,0.5951430202,0.0001147389412,0.0001927550535
memorization_02_t_one_oversample,13,33,0,0.5821378231,0.5822395086,-0.000101685524,-0.0001746760302
memorization_02_t_one_oversample,14,0,0,0.7277191877,0.7277745605,-5.5372715e-05,-7.609077228e-05
memorization_02_t_one_oversample,14,1,0,0.3931538165,0.3931753337,-2.151727676e-05,-5.47299196e-05
memorization_02_t_one_oversample,14,2,0,0.317792803,0.3177193403,7.346272469e-05,0.0002311654763
memorization_02_t_one_oversample,14,3,0,0.5058817863,0.5059186816,-3.689527512e-05,-7.293260226e-05
memorization_02_t_one_oversample,14,4,0,0.5716806054,0.5716530681,2.753734589e-05,4.816910986e-05
memorization_02_t_one_oversample,14,5,0,0.5115814805,0.5116625428,-8.106231689e-05,-0.0001584543616
memorization_02_t_one_oversample,14,6,0,0.1603555232,0.1603120863,4.343688488e-05,0.0002708786327
memorization_02_t_one_oversample,14,7,0,0.3912025988,0.3912584782,-5.587935448e-05,-0.0001428399368
memorization_02_t_one_oversample,14,8,0,0.5328586102,0.5320268273,0.0008317828178,0.001560982223
memorization_02_t_one_oversample,14,9,0,0.4113689661,0.4108994901,0.0004694759846,0.0011412528
memorization_02_t_one_oversample,14,10,0,0.5338000655,0.5338333845,-3.331899643e-05,-6.241849445e-05
memorization_02_t_one_oversample,14,11,0,0.4267908037,0.4267078638,8.29398632e-05,0.0001943337637
memorization_02_t_one_oversample,14,12,0,0.2510662377,0.2510643005,1.937150955e-06,7.715696754e-06
memorization_02_t_one_oversample,14,13,0,0.4991305172,0.4995038211,-0.0003733038902,-0.0007479083673
memorization_02_t_one_oversample,14,14,1,0.9079454541,0.907535553,0.0004099011421,0.0004514600963
memorization_02_t_one_oversample,14,15,0,0.531644702,0.5315182805,0.0001264214516,0.0002377931184
memorization_02_t_one_oversample,14,16,0,0.5451871753,0.5445937514,0.0005934238434,0.001088477261
memorization_02_t_one_oversample,14,17,0,0.3526231349,0.3526060581,1.707673073e-05,4.842770947e-05
memorization_02_t_one_oversample,14,18,0,0.4435464442,0.4434370697,0.0001093745232,0.0002465909142
memorization_02_t_one_oversample,14,19,0,0.2949351966,0.2949597538,-2.455711365e-05,-8.326274357e-05
memorization_02_t_one_oversample,14,20,0,0.04768945277,0.047594551,9.490177035e-05,0.001989994954
memorization_02_t_one_oversample,14,21,0,0.5559363365,0.555811882,0.0001244544983,0.0002238646588
memorization_02_t_one_oversample,14,22,0,1.225304842,1.225679398,-0.0003745555878,-0.0003056835939
memorization_02_t_one_oversample,14,23,0,0.3738675714,0.3731953502,0.0006722211838,0.0017980195
memorization_02_t_one_oversample,14,24,0,0.3895021975,0.3895070553,-4.857778549e-06,-1.24717616e-05
memorization_02_t_one_oversample,14,25,0,0.5440544486,0.5438421369,0.0002123117447,0.0003902398836
memorization_02_t_one_oversample,14,26,0,0.8356609344,0.835542202,0.0001187324524,0.0001420820904
memorization_02_t_one_oversample,14,27,0,0.4437530935,0.4437283576,2.473592758e-05,5.57425468e-05
memorization_02_t_one_oversample,14,28,0,0.8565793633,0.8564604521,0.0001189112663,0.000138821073
memorization_02_t_one_oversample,14,29,0,0.1286778897,0.1287520081,-7.411837578e-05,-0.0005759993107
memorization_02_t_one_oversample,14,30,0,0.4978980124,0.4978971481,8.642673492e-07,1.735832094e-06
memorization_02_t_one_oversample,14,31,0,0.353372097,0.3530608118,0.0003112852573,0.0008808993692
memorization_02_t_one_oversample,14,32,0,0.5952577591,0.5950974822,0.0001602768898,0.0002692562799
memorization_02_t_one_oversample,14,33,0,0.5821378231,0.5823430419,-0.000205218792,-0.0003525261267
memorization_02_t_one_oversample,15,0,0,0.7277191877,0.727704823,1.436471939e-05,1.97393715e-05
memorization_02_t_one_oversample,15,1,0,0.3931538165,0.3929516971,0.0002021193504,0.0005140973888
memorization_02_t_one_oversample,15,2,0,0.317792803,0.3178688884,-7.608532906e-05,-0.0002394180369
memorization_02_t_one_oversample,15,3,0,0.5058817863,0.5059685707,-8.678436279e-05,-0.0001715506767
memorization_02_t_one_oversample,15,4,0,0.5716806054,0.5716351867,4.541873932e-05,7.944775262e-05
memorization_02_t_one_oversample,15,5,0,0.5115814805,0.5116505623,-6.908178329e-05,-0.000135035739
memorization_02_t_one_oversample,15,6,0,0.1603555232,0.1603286117,2.691149712e-05,0.0001678239488
memorization_02_t_one_oversample,15,7,0,0.3912025988,0.3912222385,-1.963973045e-05,-5.020347644e-05
memorization_02_t_one_oversample,15,8,0,0.5328586102,0.531704843,0.001153767109,0.002165240623
memorization_02_t_one_oversample,15,9,0,0.4113689661,0.4108826518,0.0004863142967,0.001182185184
memorization_02_t_one_oversample,15,10,0,0.5338000655,0.5337284207,7.164478302e-05,0.0001342165122
memorization_02_t_one_oversample,15,11,0,0.4267908037,0.4266491532,0.0001416504383,0.0003318966507
memorization_02_t_one_oversample,15,12,0,0.2510662377,0.2510945201,-2.828240395e-05,-0.0001126491726
memorization_02_t_one_oversample,15,13,0,0.4991305172,0.4994516969,-0.0003211796284,-0.0006434782432
memorization_02_t_one_oversample,15,14,0,0.9079454541,0.9080225229,-7.706880569e-05,-8.488263843e-05
memorization_02_t_one_oversample,15,15,1,0.531644702,0.530541718,0.001102983952,0.002074663676
memorization_02_t_one_oversample,15,16,0,0.5451871753,0.5440791249,0.001108050346,0.002032421885
memorization_02_t_one_oversample,15,17,0,0.3526231349,0.3526199162,3.218650818e-06,9.127735817e-06
memorization_02_t_one_oversample,15,18,0,0.4435464442,0.4435070455,3.93986702e-05,8.88264819e-05
memorization_02_t_one_oversample,15,19,0,0.2949351966,0.294898659,3.653764725e-05,0.0001238836452
memorization_02_t_one_oversample,15,20,0,0.04768945277,0.04756406695,0.0001253858209,0.002629214923
memorization_02_t_one_oversample,15,21,0,0.5559363365,0.5558095574,0.0001267790794,0.0002280460389
memorization_02_t_one_oversample,15,22,0,1.225304842,1.225797653,-0.000492811203,-0.0004021947732
memorization_02_t_one_oversample,15,23,0,0.3738675714,0.3729991913,0.0008683800697,0.002322694281
memorization_02_t_one_oversample,15,24,0,0.3895021975,0.3894524872,4.971027374e-05,0.0001276251432
memorization_02_t_one_oversample,15,25,0,0.5440544486,0.543921411,0.0001330375671,0.0002445298765
memorization_02_t_one_oversample,15,26,0,0.8356609344,0.8352871537,0.0003737807274,0.0004472875445
memorization_02_t_one_oversample,15,27,0,0.4437530935,0.4435531497,0.0001999437809,0.0004505743934
memorization_02_t_one_oversample,15,28,0,0.8565793633,0.8564884067,9.095668793e-05,0.0001061859436
memorization_02_t_one_oversample,15,29,0,0.1286778897,0.128777355,-9.946525097e-05,-0.0007729785684
memorization_02_t_one_oversample,15,30,0,0.4978980124,0.4979136288,-1.561641693e-05,-3.136469024e-05
memorization_02_t_one_oversample,15,31,0,0.353372097,0.3529850543,0.0003870427608,0.001095283878
memorization_02_t_one_oversample,15,32,0,0.5952577591,0.5951454043,0.0001123547554,0.0001887497537
memorization_02_t_one_oversample,15,33,0,0.5821378231,0.5822411776,-0.000103354454,-0.0001775429287
